time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/17:29:49.290200,13574,1616315389,289858102,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.390773,13575,1616315389,389969110,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.490608,13576,1616315389,489986896,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.590278,13577,1616315389,589993000,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.690613,13578,1616315389,689913988,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.791009,13579,1616315389,790034055,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.890839,13580,1616315389,889987945,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:49.990958,13581,1616315389,989975929,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.090791,13582,1616315390,89992046,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.190843,13583,1616315390,190040111,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.290123,13584,1616315390,289870023,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.390637,13585,1616315390,389942884,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.491060,13586,1616315390,490210056,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.590751,13587,1616315390,589982986,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.690806,13588,1616315390,690028905,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.790839,13589,1616315390,790030956,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.890671,13590,1616315390,890021085,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:50.991122,13591,1616315390,990417957,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.090826,13592,1616315391,90017080,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.190933,13593,1616315391,190021991,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.290176,13594,1616315391,289851903,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.390068,13595,1616315391,389818906,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.490633,13596,1616315391,489959001,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.590358,13597,1616315391,590154886,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.690120,13598,1616315391,689774990,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.790016,13599,1616315391,789796113,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.890062,13600,1616315391,889761924,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:51.990074,13601,1616315391,989801883,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:52.090004,13602,1616315392,89771032,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:52.189967,13603,1616315392,189774990,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:52.290062,13604,1616315392,289766073,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:52.390093,13605,1616315392,389776945,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:52.490190,13606,1616315392,489852905,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.882466515526181e-06, 9.966290830634535e-05, 6.765674958005547e-05, 1.732177841477096e-05, -8.05988465435803e-05, -8.25583543162793e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:52.590055,13607,1616315392,589792013,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(6.901148203901195e-06, 0.00010025869823319715, 6.86060004175483e-05, 1.746972593859946e-05, -8.140581677930048e-05, -8.265180705235856e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:52.690690,13608,1616315392,689913988,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.00022893292134331018, 0.007181219006640078, 0.01135044746847696, 0.0017758253085721166, -0.009672243042568347, -0.0011933371091451292, 0.0, 0.0)",(),()
2021/03/21/17:29:52.790792,13609,1616315392,790069103,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0004508603064715271, 0.014258850208795755, 0.022626984790301882, 0.003533354202125759, -0.019258571146038947, -0.002303500223678406, 0.0, 0.0)",(),()
2021/03/21/17:29:52.890911,13610,1616315392,890091896,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.000596570661666676, 0.021809656431670345, 0.036883781670369105, 0.004688335318607909, -0.03973212302149357, -0.0030326931424907444, 0.0, 0.0)",(),()
2021/03/21/17:29:52.990733,13611,1616315392,990035057,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0006459388036530451, 0.029959241722601355, 0.054909340239043654, 0.0050816655505129095, -0.07397091213880268, -0.0032803203702815283, 0.0, 0.0)",(),()
2021/03/21/17:29:53.090828,13612,1616315393,89972972,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0006953291014681056, 0.03811248444944844, 0.07294298846172671, 0.005475172304297944, -0.10822506721309859, -0.0035280587301955288, 0.0, 0.0)",(),()
2021/03/21/17:29:53.190687,13613,1616315393,190063953,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0007722165285861355, 0.050804893357031713, 0.10101653478018877, 0.006087756621270287, -0.16154958575774142, -0.003913720812322513, 0.0, 0.0)",(),()
2021/03/21/17:29:53.290952,13614,1616315393,290066957,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0008573691172566719, 0.06486169712140485, 0.13210790084332336, 0.0067661918651638255, -0.22060632577215103, -0.004340840380191116, 0.0, 0.0)",(),()
2021/03/21/17:29:53.390218,13615,1616315393,389868974,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0009559943740450869, 0.08114253957764074, 0.16811847914462938, 0.007551967743360504, -0.2890069021955327, -0.0048355379310005536, 0.0, 0.0)",(),()
2021/03/21/17:29:53.490949,13616,1616315393,489969968,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0010683822988987147, 0.09969529328504736, 0.20915415600725504, 0.008447394769117413, -0.36695244163790863, -0.005399268084676318, 0.0, 0.0)",(),()
2021/03/21/17:29:53.590167,13617,1616315393,589890003,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0011954619956008512, 0.12067333267137172, 0.255554170746036, 0.00945987538035997, -0.455087314886276, -0.006036691162326926, 0.0, 0.0)",(),()
2021/03/21/17:29:53.690444,13618,1616315393,689968109,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.001335060461951306, 0.1437179432690384, 0.3065251052404321, 0.010572096641560513, -0.5519044576459265, -0.006736907533357311, 0.0, 0.0)",(),()
2021/03/21/17:29:53.790673,13619,1616315393,789938926,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0014856609520965307, 0.16857874397799352, 0.3615131571775169, 0.011771974200861476, -0.656351945754137, -0.007492309304177287, 0.0, 0.0)",(),()
2021/03/21/17:29:53.890615,13620,1616315393,890209913,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0016484633344303462, 0.19545380645781135, 0.4209564288867945, 0.013069067755966845, -0.769261936129349, -0.008308914932685424, 0.0, 0.0)",(),()
2021/03/21/17:29:53.990098,13621,1616315393,989809036,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.001823454181365277, 0.22434091411161422, 0.4848500176161107, 0.014463270325412803, -0.8906251162003893, -0.009186657067020208, 0.0, 0.0)",(),()
2021/03/21/17:29:54.090349,13622,1616315394,89813947,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0020106240156220756, 0.2552385024507979, 0.5531904629708615, 0.015954506400981013, -1.0204349130934882, -0.010125488169796339, 0.0, 0.0)",(),()
2021/03/21/17:29:54.190831,13623,1616315394,190001010,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0022090346362479596, 0.2879916953067018, 0.6256352040293041, 0.017535301064971847, -1.1580406467692612, -0.011120702289124592, 0.0, 0.0)",(),()
2021/03/21/17:29:54.290787,13624,1616315394,290044069,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0024170864632760804, 0.32233643750436936, 0.701600193646507, 0.0191929100022461, -1.3023329442807519, -0.012164276041160996, 0.0, 0.0)",(),()
2021/03/21/17:29:54.390097,13625,1616315394,389847993,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.002626683461177457, 0.35693625314239724, 0.7781293642710119, 0.020862829761711686, -1.4476968798476963, -0.01321560026474468, 0.0, 0.0)",(),()
2021/03/21/17:29:54.490021,13626,1616315394,489769935,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0028247695622778315, 0.3896358750222567, 0.8504556150343291, 0.02244103888500581, -1.585077546199659, -0.014209186616301401, 0.0, 0.0)",(),()
2021/03/21/17:29:54.590911,13627,1616315394,589906930,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.00301421921391646, 0.4209098106464182, 0.9196284794368415, 0.023950438923474298, -1.716468488005685, -0.015159453127326998, 0.0, 0.0)",(),()
2021/03/21/17:29:54.690369,13628,1616315394,689981937,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.003192382379396604, 0.4503205977322191, 0.9846803619855004, 0.025369916270111793, -1.840031798389762, -0.016053107394778672, 0.0, 0.0)",(),()
2021/03/21/17:29:54.790611,13629,1616315394,790087938,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0033613542656179872, 0.47821410846857343, 1.0463762757669817, 0.026716164042840055, -1.957220587481425, -0.016900658833338657, 0.0, 0.0)",(),()
2021/03/21/17:29:54.890471,13630,1616315394,889957904,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.003519110842177745, 0.5042562203275534, 1.1039771960356977, 0.02797305620742508, -2.0666311089101943, -0.017691955044770783, 0.0, 0.0)",(),()
2021/03/21/17:29:54.990410,13631,1616315394,989936113,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.003664839646080566, 0.5283128136884968, 1.157186471981681, 0.029134119636754895, -2.167699886959894, -0.018422920770191156, 0.0, 0.0)",(),()
2021/03/21/17:29:55.090292,13632,1616315395,90028047,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0037978783220321967, 0.5502745483829017, 1.2057622609171277, 0.03019407715508397, -2.2599675516334314, -0.019090233680690297, 0.0, 0.0)",(),()
2021/03/21/17:29:55.190099,13633,1616315395,189807891,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0039188600709133825, 0.5702459518322243, 1.249935760515322, 0.031157973656533187, -2.343873253171275, -0.019697069868631102, 0.0, 0.0)",(),()
2021/03/21/17:29:55.290616,13634,1616315395,289906978,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.004027179690290753, 0.588127118537684, 1.2894859960449971, 0.03202098731869058, -2.4189972593806437, -0.020240393679950095, 0.0, 0.0)",(),()
2021/03/21/17:29:55.391609,13635,1616315395,390490055,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.004123246859463327, 0.6039856774651469, 1.3245625517907071, 0.03278638217474043, -2.4856236993083365, -0.020722260038025332, 0.0, 0.0)",(),()
2021/03/21/17:29:55.490414,13636,1616315395,489984989,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.004206414432210007, 0.6177147991267625, 1.3549291382823296, 0.033449002224011475, -2.5433037510602996, -0.02113942290161933, 0.0, 0.0)",(),()
2021/03/21/17:29:55.590785,13637,1616315395,589953899,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.004292871455922177, 0.6319869361850482, 1.3864967866055598, 0.03413783027826381, -2.6032651691628583, -0.021573085426548823, 0.0, 0.0)",(),()
2021/03/21/17:29:55.690675,13638,1616315395,690484046,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.00437110024122036, 0.6449007735777841, 1.4150600967568312, 0.03476110158289335, -2.6575199734750656, -0.021965475669677232, 0.0, 0.0)",(),()
2021/03/21/17:29:55.790695,13639,1616315395,789931058,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.004435941527779257, 0.6556046318540655, 1.4387352921664198, 0.035277710822233806, -2.7024900097628013, -0.022290715133649785, 0.0, 0.0)",(),()
2021/03/21/17:29:55.891010,13640,1616315395,890038967,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.004236910355965894, 0.6589932522743661, 1.451597204064991, 0.033705461681209005, -2.74142559748615, -0.021296459934602167, 0.0, 0.0)",(),()
2021/03/21/17:29:55.990749,13641,1616315395,990117073,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.003803475518627082, 0.6558765297010787, 1.4548367850666768, 0.030277631411111863, -2.7749661927713745, -0.01913006802691985, 0.0, 0.0)",(),()
2021/03/21/17:29:56.090662,13642,1616315396,90049982,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.003369870431693558, 0.6527585829051187, 1.4580776385488026, 0.026848454717829623, -2.8085199625231203, -0.016962825178536655, 0.0, 0.0)",(),()
2021/03/21/17:29:56.190325,13643,1616315396,190015077,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.002690229237239481, 0.6478714513918866, 1.4631574164342964, 0.02147349530418756, -2.8611128052727026, -0.013565845847496122, 0.0, 0.0)",(),()
2021/03/21/17:29:56.290545,13644,1616315396,289927959,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.002008831342868956, 0.6429716878846098, 1.4682503242557918, 0.016084642985245024, -2.9138415871666714, -0.010160086187429473, 0.0, 0.0)",(),()
2021/03/21/17:29:56.391522,13645,1616315396,390106916,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0013568163948401782, 0.6382832098676624, 1.4731236179010785, 0.010928166433588007, -2.9642966212521187, -0.006901188227657731, 0.0, 0.0)",(),()
2021/03/21/17:29:56.490392,13646,1616315396,490019083,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0009335987859764486, 0.6352399568539984, 1.476286833238525, 0.007581139370862059, -2.9970465742176735, -0.004785864021924017, 0.0, 0.0)",(),()
2021/03/21/17:29:56.590099,13647,1616315396,589880943,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0006647811160521635, 0.6333069555634339, 1.4782960317186264, 0.005455188093477429, -3.0178485584970303, -0.003442260844243218, 0.0, 0.0)",(),()
2021/03/21/17:29:56.690045,13648,1616315396,689775943,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.000395956477631241, 0.6313739041641357, 1.480305282282703, 0.0033291817055625585, -3.038651082021287, -0.0020986228366562296, 0.0, 0.0)",(),()
2021/03/21/17:29:56.791457,13649,1616315396,789932012,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(0.0001270770429531977, 0.6294404587385232, 1.4823149424052604, 0.0012027419600754187, -3.0594578458578696, -0.0007547109466819217, 0.0, 0.0)",(),()
2021/03/21/17:29:56.890682,13650,1616315396,890089988,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:56.990453,13651,1616315396,989983081,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.090579,13652,1616315397,89993953,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.191042,13653,1616315397,190161943,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.290668,13654,1616315397,290050029,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.391308,13655,1616315397,390490055,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.490220,13656,1616315397,489886045,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.590720,13657,1616315397,589984893,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.690376,13658,1616315397,689944982,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.790831,13659,1616315397,789983034,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
2021/03/21/17:29:57.891229,13660,1616315397,890038013,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6', 'joint7', 'joint8']","(-2.9957168456166982e-05, 0.6283112646144815, 1.4834886483561247, -3.916703509166837e-05, -3.0716096631025427, 3.0176689289510252e-05, 0.0, 0.0)",(),()
