time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/03/21/16:02:50.934470,1520,1616310170,923627773,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373055636882782, -3.6856019496917725, 0.7371097803115845, -0.03904194384813309, -0.17246632277965546, 0.12449745833873749)","(0.2684466540813446, -9.433981895446777, -2.147573232650757, 0.23009712994098663, 0.34514567255973816, 0.6519418358802795)","(-0.0006103515625, 0.0025634765625, 0.00030517578125, -0.0006103515625, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:50.954450,1521,1616310170,943690385,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03712446615099907, -3.691375732421875, 0.7335517406463623, -0.03905259445309639, -0.17246632277965546, 0.12444419413805008)","(-0.11504856497049332, -10.162623405456543, -9.855826377868652, 0.0, 0.49854376912117004, -0.3834952116012573)","(0.0003662109375, 6.103515625e-05, 0.0009765625, 0.00054931640625, 0.0, -6.103515625e-05)"
2021/03/21/16:02:50.974209,1522,1616310170,963668398,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037230994552373886, -3.6947951316833496, 0.7296528816223145, -0.03906324878334999, -0.17247696220874786, 0.12443354725837708)","(0.7669904232025146, 0.3834952116012573, -6.634467124938965, -0.23009712994098663, 0.03834952041506767, -0.8053399324417114)","(-0.00018310546875, -0.00250244140625, 0.0001220703125, 0.0008544921875, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:50.994395,1523,1616310170,983668927,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03725229576230049, -3.695114850997925, 0.7257859706878662, -0.03906324878334999, -0.17246632277965546, 0.12447615712881088)","(-0.6135923266410828, -3.6432044506073, -9.203885078430176, -0.1533980816602707, 0.3067961633205414, 0.19174760580062866)","(-0.00018310546875, -0.00103759765625, 6.103515625e-05, -0.0001220703125, -0.0008544921875, -0.00115966796875)"
2021/03/21/16:02:51.014374,1524,1616310171,3621952,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037049900740385056, -3.7001640796661377, 0.7231867909431458, -0.03907389938831329, -0.17245566844940186, 0.12447615712881088)","(-0.9203885197639465, -11.543206214904785, -0.11504856497049332, -0.3834952116012573, 0.7286409139633179, 0.1533980816602707)","(-0.00018310546875, 0.0001220703125, -0.0008544921875, 0.00103759765625, -0.00054931640625, -6.103515625e-05)"
2021/03/21/16:02:51.034137,1525,1616310171,23614803,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037092506885528564, -3.7055652141571045, 0.7196820378303528, -0.03907389938831329, -0.17247696220874786, 0.12446549534797668)","(-0.882038950920105, -7.900001049041748, -11.006312370300293, -0.3067961633205414, -0.4218447208404541, -0.19174760580062866)","(-0.00067138671875, -0.00213623046875, 0.00164794921875, -0.00018310546875, 0.00140380859375, -0.00030517578125)"
2021/03/21/16:02:51.054399,1526,1616310171,43661869,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037337519228458405, -3.7066516876220703, 0.7151972651481628, -0.03906324878334999, -0.17245566844940186, 0.12447615712881088)","(0.8053399324417114, 2.1092236042022705, -5.867476463317871, 0.07669904083013535, 0.19174760580062866, 0.19174760580062866)","(-0.0001220703125, -0.0001220703125, -0.00018310546875, -0.0001220703125, -0.0010986328125, 0.00054931640625)"
2021/03/21/16:02:51.074666,1527,1616310171,63690421,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373055636882782, -3.707578420639038, 0.7119162678718567, -0.03900998458266258, -0.17246632277965546, 0.12445484846830368)","(-0.03834952041506767, -2.4927189350128174, -9.165535926818848, 1.0737866163253784, 0.4218447208404541, -0.3067961633205414)","(0.00030517578125, -0.00018310546875, 0.00067138671875, -6.103515625e-05, -0.0013427734375, -0.0006103515625)"
2021/03/21/16:02:51.094384,1528,1616310171,83622793,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0372949093580246, -3.7113707065582275, 0.7085393667221069, -0.039020638912916183, -0.17250892519950867, 0.12446549534797668)","(-0.03834952041506767, -8.245146751403809, -2.4927189350128174, 0.8053399324417114, -0.5368933081626892, -0.11504856497049332)","(0.0003662109375, -0.00042724609375, -0.00054931640625, -0.000244140625, 0.00054931640625, -0.00146484375)"
2021/03/21/16:02:51.114163,1529,1616310171,103653796,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037230994552373886, -3.715834140777588, 0.7040439248085022, -0.03906324878334999, -0.17245566844940186, 0.12447615712881088)","(-0.46019425988197327, -6.864564418792725, -12.463594436645508, -0.19174760580062866, 0.3834952116012573, 0.03834952041506767)","(0.00079345703125, 0.00030517578125, -0.00030517578125, -0.00067138671875, 0.00054931640625, 0.0)"
2021/03/21/16:02:51.134423,1530,1616310171,123590325,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037273604422807693, -3.719797134399414, 0.6996018290519714, -0.03904194384813309, -0.17247696220874786, 0.12445484846830368)","(-0.46019425988197327, -4.10339879989624, -4.908738613128662, 0.19174760580062866, -0.07669904083013535, -0.34514567255973816)","(0.00030517578125, -0.00213623046875, -0.00146484375, 0.00091552734375, 0.0010986328125, -0.0006103515625)"
2021/03/21/16:02:51.154357,1531,1616310171,143595651,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.7195732593536377, 0.6962568759918213, -0.03905259445309639, -0.17249827086925507, 0.12448680400848389)","(0.19174760580062866, 0.2684466540813446, -8.551942825317383, -0.03834952041506767, -0.11504856497049332, 0.4218447208404541)","(-0.0006103515625, 0.00091552734375, 0.00042724609375, 0.0009765625, -0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:51.174328,1532,1616310171,163677632,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037337519228458405, -3.722588062286377, 0.691804051399231, -0.039020638912916183, -0.17247696220874786, 0.12445484846830368)","(0.8436894416809082, -10.08592414855957, -6.634467124938965, 0.5368933081626892, 0.2684466540813446, -0.2684466540813446)","(0.00079345703125, -0.0003662109375, -0.0006103515625, 0.00042724609375, 0.0, -0.00030517578125)"
2021/03/21/16:02:51.194015,1533,1616310171,183608390,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373055636882782, -3.7285640239715576, 0.6875962615013123, -0.03905259445309639, -0.17246632277965546, 0.12445484846830368)","(0.0, -10.507768630981445, -8.475244522094727, -0.1533980816602707, 0.49854376912117004, -0.3834952116012573)","(-0.0001220703125, -0.0003662109375, -0.0010986328125, -0.000732421875, 0.00054931640625, -0.00091552734375)"
2021/03/21/16:02:51.214456,1534,1616310171,203653665,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.732729196548462, 0.6838998198509216, -0.03905259445309639, -0.17244501411914825, 0.12443354725837708)","(0.11504856497049332, -2.454369306564331, -6.826214790344238, -0.19174760580062866, 0.8436894416809082, -0.7286409139633179)","(-0.0001220703125, -0.00128173828125, 0.00146484375, 0.0015869140625, 0.00054931640625, -0.00030517578125)"
2021/03/21/16:02:51.234139,1535,1616310171,223578892,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373055636882782, -3.732218027114868, 0.6784030199050903, -0.03906324878334999, -0.17244501411914825, 0.12447615712881088)","(-0.1533980816602707, 0.2684466540813446, -7.708253860473633, -0.3067961633205414, 0.8053399324417114, 0.11504856497049332)","(0.00079345703125, 0.0018310546875, -0.00079345703125, -0.00018310546875, 0.000244140625, -0.00115966796875)"
2021/03/21/16:02:51.254754,1536,1616310171,243646626,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.7359249591827393, 0.6746319532394409, -0.03904194384813309, -0.17246632277965546, 0.12446549534797668)","(0.1533980816602707, -11.38980770111084, -8.015049934387207, 0.23009712994098663, 0.19174760580062866, -0.1533980816602707)","(0.00030517578125, 0.0025634765625, 0.00054931640625, -0.0001220703125, 0.00054931640625, -0.00115966796875)"
2021/03/21/16:02:51.274116,1537,1616310171,263652814,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03726295009255409, -3.741645574569702, 0.6704774498939514, -0.03905259445309639, -0.17249827086925507, 0.12447615712881088)","(-0.46019425988197327, -9.549030303955078, -7.2864089012146, 0.03834952041506767, -0.3067961633205414, 0.1533980816602707)","(0.00030517578125, 0.00140380859375, 0.0001220703125, -0.00067138671875, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:51.294147,1538,1616310171,283679273,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0372949093580246, -3.7453315258026123, 0.6644374132156372, -0.03905259445309639, -0.17246632277965546, 0.12446549534797668)","(-0.03834952041506767, -1.4956313371658325, -9.817477226257324, -0.1533980816602707, 0.34514567255973816, -0.19174760580062866)","(-0.0001220703125, -0.00030517578125, -0.00128173828125, -0.0001220703125, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:51.314473,1539,1616310171,303674231,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0372949093580246, -3.747451066970825, 0.6600804328918457, -0.03905259445309639, -0.17248761653900146, 0.12447615712881088)","(-0.19174760580062866, -5.6373796463012695, -6.366020679473877, -0.07669904083013535, -0.3067961633205414, 0.11504856497049332)","(-0.0001220703125, 0.00018310546875, 0.0001220703125, 0.00054931640625, 6.103515625e-05, -0.00030517578125)"
2021/03/21/16:02:51.334463,1540,1616310171,323662820,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03725229576230049, -3.7527029514312744, 0.6537314653396606, -0.03904194384813309, -0.17247696220874786, 0.12447615712881088)","(-0.23009712994098663, -11.006312370300293, -14.917963981628418, 0.19174760580062866, 0.1533980816602707, 0.23009712994098663)","(0.00030517578125, 0.0003662109375, 0.0003662109375, -0.00054931640625, 0.000244140625, 0.000244140625)"
2021/03/21/16:02:51.354096,1541,1616310171,343561245,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03718838095664978, -3.7577097415924072, 0.6483945250511169, -0.039020638912916183, -0.17246632277965546, 0.12445484846830368)","(0.4218447208404541, -4.640292167663574, -4.832039833068848, 0.6135923266410828, 0.4218447208404541, -0.2684466540813446)","(-0.00018310546875, -0.00128173828125, -0.0008544921875, 0.00103759765625, 0.0008544921875, -0.0006103515625)"
2021/03/21/16:02:51.374243,1542,1616310171,363646595,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.759787082672119, 0.6434197425842285, -0.039020638912916183, -0.17248761653900146, 0.12448680400848389)","(0.1533980816602707, -2.876214027404785, -15.071361541748047, 0.46019425988197327, -0.03834952041506767, 0.23009712994098663)","(0.00030517578125, 0.00164794921875, 0.00048828125, -6.103515625e-05, -0.0008544921875, 0.000244140625)"
2021/03/21/16:02:51.394321,1543,1616310171,383685218,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037103161215782166, -3.765134572982788, 0.6367618441581726, -0.03907389938831329, -0.17243435978889465, 0.12446549534797668)","(-0.3067961633205414, -11.313108444213867, -6.711165904998779, -0.3834952116012573, 0.575242817401886, -0.03834952041506767)","(0.0003662109375, 0.00048828125, -6.103515625e-05, 0.00146484375, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:51.414463,1544,1616310171,403674038,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03716707602143288, -3.770343542098999, 0.6334914565086365, -0.03906324878334999, -0.17249827086925507, 0.12449745833873749)","(0.4218447208404541, -4.525243282318115, -13.038837432861328, 0.03834952041506767, 0.03834952041506767, 0.8436894416809082)","(-0.0001220703125, -0.00030517578125, 0.00146484375, -0.00067138671875, 0.00054931640625, 0.00054931640625)"
2021/03/21/16:02:51.434307,1545,1616310171,423557642,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03720968961715698, -3.773252010345459, 0.6255658864974976, -0.03904194384813309, -0.17250892519950867, 0.12447615712881088)","(-0.46019425988197327, -7.593204975128174, -10.699516296386719, 0.3834952116012573, -0.2684466540813446, 0.0)","(-0.00018310546875, 0.00128173828125, -0.00286865234375, -0.000732421875, 0.00140380859375, -0.00146484375)"
2021/03/21/16:02:51.454345,1546,1616310171,443662837,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03713512048125267, -3.779526472091675, 0.6224552989006042, -0.039020638912916183, -0.17251957952976227, 0.12442289292812347)","(-0.3067961633205414, -13.614079475402832, -5.790777683258057, 0.8053399324417114, -0.19174760580062866, -1.0737866163253784)","(-0.00067138671875, 0.00140380859375, 0.00347900390625, 0.00054931640625, -0.0008544921875, 0.000244140625)"
2021/03/21/16:02:51.474578,1547,1616310171,463651119,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03719903528690338, -3.782562255859375, 0.6143805980682373, -0.03906324878334999, -0.17246632277965546, 0.12448680400848389)","(0.07669904083013535, 0.23009712994098663, -14.457769393920898, 0.03834952041506767, -0.19174760580062866, 0.3067961633205414)","(0.00030517578125, -0.0010986328125, -0.00201416015625, 0.0008544921875, 0.000244140625, -0.00091552734375)"
2021/03/21/16:02:51.494051,1548,1616310171,483652413,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037273604422807693, -3.7833080291748047, 0.6103432774543762, -0.03905259445309639, -0.17251957952976227, 0.12444419413805008)","(-0.49854376912117004, -6.289321422576904, -2.454369306564331, -0.03834952041506767, -0.6135923266410828, -0.7286409139633179)","(0.00030517578125, 0.00323486328125, -0.00054931640625, -0.0006103515625, -0.00079345703125, 0.0008544921875)"
2021/03/21/16:02:51.514544,1549,1616310171,503634997,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.036911413073539734, -3.7899553775787354, 0.6046227812767029, -0.039084553718566895, -0.17248761653900146, 0.12446549534797668)","(-1.2271846532821655, -12.080099105834961, -12.69369125366211, -0.6902913451194763, -0.3067961633205414, 0.03834952041506767)","(-6.103515625e-05, 0.00103759765625, -0.00042724609375, -0.000244140625, 6.103515625e-05, -0.00030517578125)"
2021/03/21/16:02:51.534314,1550,1616310171,523673884,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03713512048125267, -3.7947278022766113, 0.59923255443573, -0.03907389938831329, -0.17246632277965546, 0.12447615712881088)","(0.6519418358802795, -2.5310683250427246, -6.250971794128418, -0.5368933081626892, 0.23009712994098663, 0.11504856497049332)","(-0.0001220703125, -0.00244140625, -0.00030517578125, -0.00067138671875, 0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:51.554331,1551,1616310171,543681072,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037273604422807693, -3.794525146484375, 0.5952484607696533, -0.03906324878334999, -0.17250892519950867, 0.12444419413805008)","(-1.4956313371658325, -1.2271846532821655, -12.310195922851562, -0.6135923266410828, -0.1533980816602707, -0.6135923266410828)","(0.00030517578125, 0.00067138671875, 0.00079345703125, -0.00079345703125, 0.00140380859375, -0.00115966796875)"
2021/03/21/16:02:51.574121,1552,1616310171,563665162,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.798520088195801, 0.5891445279121399, -0.03906324878334999, -0.17248761653900146, 0.12445484846830368)","(-0.7286409139633179, -11.38980770111084, -6.481069087982178, -0.3067961633205414, 0.3834952116012573, -0.4218447208404541)","(0.00030517578125, -0.0008544921875, -6.103515625e-05, 0.0, -0.00054931640625, -0.00030517578125)"
2021/03/21/16:02:51.594104,1553,1616310171,583655746,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03719903528690338, -3.80533766746521, 0.5859913229942322, -0.039020638912916183, -0.17247696220874786, 0.12445484846830368)","(-0.03834952041506767, -11.658254623413086, -6.0592241287231445, 0.2684466540813446, 0.46019425988197327, -0.2684466540813446)","(-0.0001220703125, -0.0003662109375, 0.00079345703125, -6.103515625e-05, -0.00054931640625, -0.00091552734375)"
2021/03/21/16:02:51.614533,1554,1616310171,603638268,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037337519228458405, -3.8077239990234375, 0.5804732441902161, -0.039020638912916183, -0.17245566844940186, 0.12446549534797668)","(0.23009712994098663, -1.8024275302886963, -12.463594436645508, 0.4218447208404541, 0.49854376912117004, -0.03834952041506767)","(-0.0006103515625, -0.00030517578125, 0.0006103515625, -0.00018310546875, -0.000244140625, 0.00140380859375)"
2021/03/21/16:02:51.634101,1555,1616310171,623617736,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.809460163116455, 0.5757647752761841, -0.039031289517879486, -0.17250892519950867, 0.12445484846830368)","(-0.07669904083013535, -3.7582530975341797, -6.1742730140686035, 0.0, -0.5368933081626892, -0.46019425988197327)","(0.00030517578125, -0.00103759765625, -0.00091552734375, -0.00067138671875, -0.00054931640625, 0.000244140625)"
2021/03/21/16:02:51.654524,1556,1616310171,643684449,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373268686234951, -3.8146374225616455, 0.5721322298049927, -0.039031289517879486, -0.17248761653900146, 0.12448680400848389)","(0.2684466540813446, -12.616991996765137, -7.823302268981934, 0.07669904083013535, 0.03834952041506767, 0.46019425988197327)","(-0.0006103515625, 0.0015869140625, 0.00091552734375, -0.000244140625, -0.00054931640625, -0.00030517578125)"
2021/03/21/16:02:51.674057,1557,1616310171,663635937,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037220340222120285, -3.821146249771118, 0.5664650201797485, -0.03904194384813309, -0.17247696220874786, 0.12447615712881088)","(-0.575242817401886, -9.318933486938477, -11.581555366516113, -0.11504856497049332, 0.3067961633205414, 0.23009712994098663)","(-0.00018310546875, -0.00177001953125, 0.0003662109375, -0.0001220703125, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:51.693945,1558,1616310171,683644701,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.82403302192688, 0.5616500377655029, -0.03905259445309639, -0.17247696220874786, 0.12445484846830368)","(-0.03834952041506767, -2.9529130458831787, -5.867476463317871, -0.4218447208404541, 0.11504856497049332, -0.2684466540813446)","(-0.00018310546875, -0.000244140625, 0.0010986328125, -0.00018310546875, 0.0008544921875, -0.0006103515625)"
2021/03/21/16:02:51.714625,1559,1616310171,703645803,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.827697515487671, 0.5571865439414978, -0.039031289517879486, -0.17245566844940186, 0.12443354725837708)","(-0.19174760580062866, -9.165535926818848, -12.770390510559082, 0.1533980816602707, 0.7286409139633179, -0.8053399324417114)","(-0.0006103515625, 0.0006103515625, 0.00152587890625, -0.000244140625, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:51.734128,1560,1616310171,723638612,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.834131956100464, 0.5507630109786987, -0.039031289517879486, -0.17250892519950867, 0.12446549534797668)","(0.11504856497049332, -10.316020965576172, -9.702428817749023, 0.11504856497049332, -0.575242817401886, -0.11504856497049332)","(0.00079345703125, -0.000732421875, -0.00091552734375, -0.00018310546875, -0.00030517578125, -0.00091552734375)"
2021/03/21/16:02:51.754105,1561,1616310171,743697274,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373055636882782, -3.838467597961426, 0.5480359792709351, -0.039031289517879486, -0.17249827086925507, 0.12450810521841049)","(-0.19174760580062866, -5.944175720214844, -3.911651134490967, 0.23009712994098663, -0.4218447208404541, 0.7669904232025146)","(0.00030517578125, 0.0001220703125, 0.0025634765625, -0.00018310546875, -0.0010986328125, 0.0008544921875)"
2021/03/21/16:02:51.774074,1562,1616310171,763696100,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037284255027770996, -3.842536687850952, 0.5411649942398071, -0.03900998458266258, -0.17244501411914825, 0.12447615712881088)","(-0.3834952116012573, -9.357282638549805, -12.655342102050781, 0.6519418358802795, 0.07669904083013535, 0.1533980816602707)","(0.00079345703125, 0.0, -0.0003662109375, -0.0001220703125, -0.0008544921875, 0.001708984375)"
2021/03/21/16:02:51.794107,1563,1616310171,783690265,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037284255027770996, -3.84712815284729, 0.5368080735206604, -0.03904194384813309, -0.17247696220874786, 0.12445484846830368)","(0.23009712994098663, -7.746603012084961, -6.749515533447266, 0.03834952041506767, -0.07669904083013535, -0.4218447208404541)","(-0.0006103515625, 0.000732421875, 0.00103759765625, -0.00018310546875, -0.00054931640625, -0.0006103515625)"
2021/03/21/16:02:51.814151,1564,1616310171,803691313,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037284255027770996, -3.8519113063812256, 0.5324404835700989, -0.039031289517879486, -0.17247696220874786, 0.12445484846830368)","(-0.19174760580062866, -9.549030303955078, -11.543206214904785, 0.19174760580062866, 0.34514567255973816, -0.3834952116012573)","(0.0003662109375, 0.0001220703125, 0.0009765625, -0.00067138671875, -0.00030517578125, 0.000244140625)"
2021/03/21/16:02:51.834126,1565,1616310171,823642947,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03725229576230049, -3.8566513061523438, 0.5257399678230286, -0.03904194384813309, -0.17246632277965546, 0.12445484846830368)","(0.1533980816602707, -4.4101948738098145, -11.313108444213867, 0.0, 0.3834952116012573, -0.3067961633205414)","(0.00030517578125, -0.000732421875, 6.103515625e-05, -0.00018310546875, -0.00164794921875, -0.00030517578125)"
2021/03/21/16:02:51.853979,1566,1616310171,843670173,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037273604422807693, -3.8588991165161133, 0.5222991704940796, -0.039031289517879486, -0.17249827086925507, 0.12447615712881088)","(-0.8053399324417114, -6.212622165679932, -6.711165904998779, 0.2684466540813446, -0.03834952041506767, -0.03834952041506767)","(-0.00018310546875, -0.001220703125, 0.0023193359375, 0.00146484375, 0.0, 0.00054931640625)"
2021/03/21/16:02:51.874431,1567,1616310171,863701707,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0372949093580246, -3.863053560256958, 0.5162804126739502, -0.039031289517879486, -0.17246632277965546, 0.12447615712881088)","(-0.3067961633205414, -9.664079666137695, -11.198060035705566, 0.3067961633205414, 0.19174760580062866, 0.1533980816602707)","(0.00079345703125, -0.00079345703125, -0.0006103515625, -0.000244140625, -0.000244140625, 0.00140380859375)"
2021/03/21/16:02:51.893659,1568,1616310171,883524271,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03725229576230049, -3.8676769733428955, 0.5111671090126038, -0.03904194384813309, -0.17246632277965546, 0.12446549534797668)","(-0.3067961633205414, -6.864564418792725, -7.900001049041748, 0.0, 0.2684466540813446, 0.1533980816602707)","(0.00030517578125, -0.00103759765625, -0.001708984375, 0.0003662109375, -0.00030517578125, 0.0008544921875)"
2021/03/21/16:02:51.915246,1569,1616310171,903512868,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037337519228458405, -3.8687851428985596, 0.5069167613983154, -0.03904194384813309, -0.17246632277965546, 0.12446549534797668)","(-0.03834952041506767, 2.032524585723877, -12.578642845153809, -0.11504856497049332, 0.6519418358802795, -0.03834952041506767)","(-0.00018310546875, 0.00091552734375, 0.00042724609375, -0.0001220703125, 0.0008544921875, -0.0006103515625)"
2021/03/21/16:02:51.934482,1570,1616310171,923670080,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.869605302810669, 0.5015691518783569, -0.03906324878334999, -0.17247696220874786, 0.12444419413805008)","(-0.3834952116012573, -1.418932318687439, -6.442719459533691, -0.575242817401886, 0.23009712994098663, -0.46019425988197327)","(-0.00018310546875, -0.001220703125, 0.00054931640625, -6.103515625e-05, 0.0010986328125, 0.000244140625)"
2021/03/21/16:02:51.954554,1571,1616310171,943706834,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373162142932415, -3.870542526245117, 0.49906572699546814, -0.03899933025240898, -0.17247696220874786, 0.12445484846830368)","(-0.11504856497049332, -4.832039833068848, -4.908738613128662, 0.7286409139633179, 0.34514567255973816, -0.3834952116012573)","(0.00079345703125, 0.00115966796875, 0.0010986328125, -0.00018310546875, 0.00164794921875, -0.0006103515625)"
2021/03/21/16:02:51.974483,1572,1616310171,963666014,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037337519228458405, -3.873791456222534, 0.49490055441856384, -0.039020638912916183, -0.17250892519950867, 0.12446549534797668)","(0.34514567255973816, -5.714078426361084, -8.858738899230957, 0.2684466540813446, -0.575242817401886, -0.19174760580062866)","(0.00079345703125, -0.0025634765625, 0.00067138671875, -0.00067138671875, 0.0, -0.00030517578125)"
2021/03/21/16:02:51.994363,1573,1616310171,983659231,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0373268686234951, -3.8754961490631104, 0.49030929803848267, -0.03899933025240898, -0.17246632277965546, 0.12446549534797668)","(0.0, -0.6135923266410828, -6.097573757171631, 0.6519418358802795, 0.2684466540813446, 0.0)","(-0.0001220703125, -0.00079345703125, -0.00250244140625, -0.00018310546875, -0.00054931640625, 0.0008544921875)"
2021/03/21/16:02:52.013984,1574,1616310172,3666886,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.0372949093580246, -3.8755385875701904, 0.487305223941803, -0.039031289517879486, -0.17249827086925507, 0.12443354725837708)","(-0.6135923266410828, -0.7286409139633179, -7.439806938171387, -0.03834952041506767, -0.3067961633205414, -0.6135923266410828)","(-0.0001220703125, 0.00054931640625, 0.00140380859375, -0.0001220703125, 0.0, -6.103515625e-05)"
2021/03/21/16:02:52.034399,1575,1616310172,23587809,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.037337519228458405, -3.8783509731292725, 0.48417338728904724, -0.039020638912916183, -0.17248761653900146, 0.12447615712881088)","(0.46019425988197327, -9.127185821533203, -4.601942539215088, 0.1533980816602707, -0.07669904083013535, 0.03834952041506767)","(-0.0001220703125, 0.000732421875, 0.0001220703125, -6.103515625e-05, -0.00054931640625, 0.0)"
2021/03/21/16:02:52.054069,1576,1616310172,43691139,,"['joint1', 'joint2', 'joint3', 'joint4', 'joint5', 'joint6']","(0.03735882416367531, -3.8820157051086426, 0.479187935590744, -0.03899933025240898, -0.17247696220874786, 0.12446549534797668)","(0.1533980816602707, -0.6519418358802795, -10.354371070861816, 0.575242817401886, 0.07669904083013535, -0.07669904083013535)","(-0.0006103515625, -0.00164794921875, -0.0013427734375, -0.0001220703125, 0.0010986328125, -0.00030517578125)"
